name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Pemalang, Indonesia",2026-06-04T02:00:00,25.9,25.9,24.1,89.82,0,0,,0,0,10.4,3.2,167.5,1012,16.4,24.1,0,0,0,10,Clear,clear-night,
"Pemalang, Indonesia",2026-06-04T03:00:00,26,26,24,88.75,0,0,,0,0,9.7,2.9,173.5,1011,28,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-04T04:00:00,25.8,25.8,23.8,88.74,0,0,,0,0,10.1,2.9,162.2,1012,45.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-04T05:00:00,25.8,25.8,23.9,89.27,0,0,,0,0,10.1,2.9,158.8,1012,55.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-04T06:00:00,25.8,25.8,23.8,88.74,0,0,,0,0,10.4,3.2,154.3,1013,45.8,24.1,0.5,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T07:00:00,26.1,26.1,23.9,87.7,0,0,,0,0,11.5,3.2,148.2,1013,40,24.1,85.3,0.3,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T08:00:00,26.8,29.4,23.5,82.15,0,0,,0,0,12.6,3.2,122.1,1013,36.1,24.1,270.9,1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T09:00:00,27.8,31.1,23.4,77.01,0,0,,0,0,14,3.2,118.8,1014,60.3,24.1,421.5,1.5,4,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T10:00:00,28.7,32.2,23,71.33,0,0,,0,0,13.3,1.8,115.2,1013,75.3,24.1,593.6,2.1,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T11:00:00,29.5,33.5,23.2,68.93,0,0,,0,0,13.3,1.8,78.3,1013,65,24.1,644.7,2.3,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T12:00:00,29.9,34.1,23.2,67.36,0.1,0,rain,0,0,14.4,2.9,73.6,1012,51.1,24.1,790.7,2.8,8,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T13:00:00,30.1,33.9,22.7,64.61,0.1,0,rain,0,0,15.8,3.2,67.4,1011,61.8,16.8,674.2,2.4,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T14:00:00,30.2,34.3,23,65.41,0.1,0,rain,0,0,16.6,3.2,46,1010,50.3,23.2,578,2.1,6,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T15:00:00,29.6,33.6,23.1,68.12,0,0,,0,0,18,3.2,50.4,1010,59.8,22.2,484.9,1.7,5,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T16:00:00,29.2,33.6,23.8,72.72,0.1,0,rain,0,0,19.1,3.2,62.7,1010,74.6,6.5,289.5,1,3,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-04T17:00:00,28.4,32.4,23.9,76.63,0.1,0,rain,0,0,18.7,2.2,43.8,1010,90.4,21.3,119.9,0.4,1,30,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-04T18:00:00,27.7,32.2,25.3,86.8,0,0,,0,0,13.7,2.2,95.7,1011,95.6,24.1,10.2,0,0,30,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-04T19:00:00,27.7,32,25,85.26,0,0,,0,0,10.1,2.2,131.4,1012,98.1,21.3,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-04T20:00:00,27.8,31.8,24.5,82.27,0.1,0,rain,0,0,9,2.2,169.8,1013,100,18.8,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-04T21:00:00,27.7,31.5,24.4,82.26,0,0,,0,0,9,2.9,184.4,1014,98.1,18.5,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-04T22:00:00,27.5,31.3,24.6,84.23,0,0,,0,0,11.2,3.6,179,1014,97,18.4,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-04T23:00:00,26.8,29.8,24.6,87.76,0,0,,0,0,11.5,3.6,165.7,1014,94.5,19.1,0,0,0,10,Overcast,cloudy,
"Pemalang, Indonesia",2026-06-05T00:00:00,26.9,30.2,24.8,88.3,0,0,,0,0,11.5,3.6,153.3,1014,85.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T01:00:00,26.9,30.2,24.9,88.83,0,0,,0,0,11.5,3.6,145.6,1013,71.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T02:00:00,26,26,24.6,92.01,0,0,,0,0,12.2,3.6,140.7,1013,37.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T03:00:00,25.6,25.6,24.5,93.65,0,0,,0,0,11.9,3.6,143.4,1012,22,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T04:00:00,25.6,25.6,24.5,93.65,0,0,,0,0,11.2,3.6,150.3,1012,10.2,24.1,0,0,0,10,Clear,clear-night,
"Pemalang, Indonesia",2026-06-05T05:00:00,25.8,25.8,24.1,90.35,0,0,,0,0,10.8,2.5,172.4,1013,11,24.1,0,0,0,3,Clear,clear-night,
"Pemalang, Indonesia",2026-06-05T06:00:00,25.9,25.9,24.4,91.45,0,0,,0,0,9.7,2.5,165.8,1014,2.9,24.1,0.5,0,0,3,Clear,clear-day,
"Pemalang, Indonesia",2026-06-05T07:00:00,26.6,26.6,24.7,89.33,0,0,,0,0,9.7,2.5,142.6,1014,3.4,24.1,81.9,0.3,1,3,Clear,clear-day,
"Pemalang, Indonesia",2026-06-05T08:00:00,27.5,31,24.2,82.23,0,0,,0,0,12.6,3.2,93.3,1015,1,24.1,278.6,1,3,10,Clear,clear-day,
"Pemalang, Indonesia",2026-06-05T09:00:00,28.7,33,24,75.76,0,0,,0,0,17.6,5.4,70,1015,12.6,24.1,496.7,1.8,5,10,Clear,clear-day,
"Pemalang, Indonesia",2026-06-05T10:00:00,29.6,34.2,23.8,71.06,0,0,,0,0,21.6,7.6,63.5,1014,32.4,24.1,660.2,2.4,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T11:00:00,30,34.2,23.2,66.98,0,0,,0,0,23.8,9,56.5,1013,43.9,24.1,735.1,2.6,7,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T12:00:00,30.4,34.5,22.9,64.28,0,0,,0,0,23.8,10.1,53.3,1012,38.9,24.1,802.3,2.9,8,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T13:00:00,30.2,34,22.7,64.24,0,0,,0,0,24.5,10.1,51,1011,49.3,24.1,660.5,2.4,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T14:00:00,30.1,34.2,23,65.79,0,0,,0,0,25.6,10.4,53.2,1010,50.2,24.1,686.5,2.5,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T15:00:00,30.2,34.8,23.5,67.42,0,0,,0,0,25.2,10.1,55.8,1010,47.9,24.1,467.9,1.7,5,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T16:00:00,30,34.3,23.3,67.38,0,0,,0,0,22.3,7.9,58.1,1010,43.2,24.1,357.1,1.3,4,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T17:00:00,29.9,34.9,24.1,71.12,0,0,,0,0,19.8,4.3,46.6,1010,58.3,24.1,147.4,0.5,1,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-05T18:00:00,28.9,34.2,25,79.51,0,0,,0,0,14,2.2,65,1011,53.9,24.1,11.3,0,0,30,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T19:00:00,28.3,33.5,25.4,84.32,0,0,,0,0,12.2,2.5,81,1012,44.3,24.1,0,0,0,30,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T20:00:00,28.2,33.6,25.8,86.85,0,0,,0,0,11.2,2.2,116.6,1012,55.5,24.1,0,0,0,30,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T21:00:00,28,33.3,25.9,88.39,0,0,,0,0,10.1,2.9,144.3,1013,40.2,24.1,0,0,0,30,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T22:00:00,28.1,33.6,26,88.39,0,0,,0,0,9.7,2.9,176.8,1013,22.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-05T23:00:00,27.8,32.7,25.7,88.37,0,0,,0,0,9.7,2.5,183.2,1013,14.7,24.1,0,0,0,10,Clear,clear-night,
"Pemalang, Indonesia",2026-06-06T00:00:00,27.6,32.3,25.7,89.41,0,0,,0,0,9.4,2.2,172.1,1013,23,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T01:00:00,27.4,31.8,25.7,90.46,0,0,,0,0,9.4,1.8,147,1012,19.1,24.1,0,0,0,10,Clear,clear-night,
"Pemalang, Indonesia",2026-06-06T02:00:00,27.1,31,25.6,91.52,0,0,,0,0,9.7,2.2,138,1012,24.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T03:00:00,26.3,26.3,25.1,93.13,0,0,,0,0,10.4,1.8,121.7,1012,29.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T04:00:00,26.2,26.2,25.1,93.68,0,0,,0,0,10.1,2.2,100.7,1012,54,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T05:00:00,26.6,26.6,25.5,93.7,0,0,,0,0,10.8,2.2,106.4,1013,42.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T06:00:00,26.3,26.3,25.1,93.13,0,0,,0,0,11.2,2.9,120.9,1014,44.4,24.1,0.5,0,0,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T07:00:00,26.6,26.6,25.1,91.49,0,0,,0,0,13,4.7,131.7,1014,32.5,24.1,72.1,0.3,1,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T08:00:00,27,30.1,24.3,85.19,0,0,rain,0,0,15.5,4.3,131.1,1014,24.3,23.6,254.1,0.9,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T09:00:00,27.6,31,23.9,80.29,0.1,0,rain,0,0,16.6,4,106.5,1014,27.9,24.1,478.7,1.7,5,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T10:00:00,29,33.1,23.6,72.69,0,0,rain,0,0,18.7,5,85.9,1014,46.7,23.7,605.1,2.2,6,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T11:00:00,29,32.7,23.1,70.53,0,0,rain,0,0,20.2,5.4,76.8,1014,63.2,21.6,707.1,2.5,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T12:00:00,29.6,33.4,22.9,67.3,0,0,rain,0,0,20.5,5.8,69.4,1013,68.1,20.5,715,2.6,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T13:00:00,30.1,34.3,23.1,66.19,0,0,rain,0,0,22,5.4,70.1,1012,75.6,22.5,715,2.6,7,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T14:00:00,29.3,32.8,22.7,67.65,0,0,rain,0,0,21.6,5.8,61.2,1012,61.7,24.1,621.2,2.2,6,30,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T15:00:00,29.5,33.5,23.2,68.93,0,0,rain,0,0,23.4,5.8,68.5,1012,77.7,23,546.5,2,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T16:00:00,29.1,32.8,23,69.69,0,0,rain,0,0,23.4,5.4,76.1,1012,89.7,23.5,293.7,1.1,3,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T17:00:00,28.2,31.9,23.7,76.6,0,0,,0,0,21.6,5,74.4,1013,49.6,24.1,150.2,0.5,2,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-06T18:00:00,27.4,30.9,24.3,83.22,0,0,,0,0,17.3,3.6,101.4,1014,41.5,24.1,13.6,0,0,3,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T19:00:00,26.9,29.8,24.1,84.67,0,0,,0,0,14.4,3.2,135.8,1014,36.1,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T20:00:00,27.1,30.3,24.2,84.19,0,0,,0,0,11.5,3.6,159,1014,26.2,24.1,0,0,0,5,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T21:00:00,26.7,26.7,24.1,85.67,0,0,,0,0,10.8,3.6,157,1014,36.9,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T22:00:00,26.3,26.3,24,87.19,0,0,,0,0,11.5,3.6,154.2,1015,48.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-06T23:00:00,26.3,26.3,24.1,87.72,0,0,,0,0,11.9,4.3,155.6,1015,81.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T00:00:00,26.1,26.1,24.1,88.76,0,0,,0,0,12.6,5,157.5,1015,66,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T01:00:00,26.3,26.3,24.2,88.25,0,0,,0,0,13.7,5,158.6,1014,87.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T02:00:00,25.3,25.3,23.4,89.24,0.1,0,rain,0,0,15.1,5.4,158,1014,69.1,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T03:00:00,25,25,23.3,90.3,0.1,0,rain,0,0,14.8,5,153.4,1014,32.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T04:00:00,24.5,24.5,23.1,91.92,0,0,,0,0,15.1,5.4,149.8,1014,38,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T05:00:00,23.7,23.7,22.5,93,0,0,,0,0,14.8,4,169.5,1015,57.8,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T06:00:00,23.2,23.2,22.1,93.54,0,0,,0,0,15.1,4.7,162.7,1015,45.2,24.1,0.5,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T07:00:00,23.9,23.9,22.2,90.22,0,0,,0,0,16.9,6.1,157.6,1015,40.4,24.1,88.8,0.3,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T08:00:00,25.9,25.9,21.7,77.66,0,0,,0,0,18.4,6.1,151.3,1016,39.7,24.1,278.7,1,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T09:00:00,26.9,28.7,21.4,71.88,0,0,,0,0,18.7,5.8,142,1016,34.1,24.1,479.5,1.7,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T10:00:00,28,30.1,21.2,66.57,0,0,,0,0,18.4,5,132.9,1015,26.3,24.1,666.6,2.4,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T11:00:00,28.7,30.6,20.5,61.22,0,0,,0,0,18.7,4.3,114,1015,61.7,24.1,770.1,2.8,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T12:00:00,29.4,31.4,20.5,58.79,0,0,,0,0,18.4,3.6,97,1014,66.2,24.1,792.4,2.9,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T13:00:00,29.6,31.7,20.5,58.12,0,0,,0,0,18,3.6,76.4,1013,63.4,24.1,779.1,2.8,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T14:00:00,29.8,32.1,20.8,58.52,0,0,,0,0,16.6,4,39.7,1012,31.5,24.1,649.7,2.3,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T15:00:00,29.2,31.6,21.2,62.09,0,0,,0,0,19.1,4.3,28.1,1012,31.1,24.1,555.1,2,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-07T16:00:00,28.6,31.1,21.5,65.48,0,0,,0,0,20.2,3.2,29.6,1012,5.7,24.1,357.5,1.3,4,0,Clear,clear-day,
"Pemalang, Indonesia",2026-06-07T17:00:00,27.8,30.4,22.2,71.6,0,0,,0,0,19.8,1.1,35.3,1012,3.3,24.1,170.3,0.6,2,3,Clear,clear-day,
"Pemalang, Indonesia",2026-06-07T18:00:00,26.9,29.2,22.7,77.81,0,0,,0,0,15.8,1.1,154.7,1013,4.1,24.1,15.2,0.1,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-07T19:00:00,27,29.4,22.8,77.82,0,0,,0,0,14,0.7,80.5,1014,9.9,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-07T20:00:00,26.3,26.3,22.5,79.64,0,0,,0,0,11.9,2.2,189.6,1014,16.3,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-07T21:00:00,26,26,22.5,81.06,0,0,,0,0,13,3.2,190.5,1015,25.2,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T22:00:00,25.3,25.3,22.6,85.02,0,0,,0,0,15.5,5,181.7,1015,41,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-07T23:00:00,25,25,22.7,87.08,0,0,,0,0,16.9,6.1,175.8,1015,34.5,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-08T00:00:00,24.9,24.9,22.6,87.07,0,0,,0,0,17.6,6.5,174.5,1015,24.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-08T01:00:00,24.5,24.5,22.4,88.1,0,0,,0,0,17.6,6.8,178.7,1014,19.8,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-08T02:00:00,24.2,24.2,22.2,88.61,0,0,,0,0,19.1,6.1,177,1014,19.5,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-08T03:00:00,24,24,21.9,88.06,0,0,,0,0,18,6.1,174.4,1013,28.2,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-08T04:00:00,23.3,23.3,21.3,88.54,0,0,,0,0,17.6,6.1,170.3,1014,36.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-08T05:00:00,23,23,21.2,89.61,0,0,,0,0,17.6,5.8,173.9,1014,30.8,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-08T06:00:00,22.6,22.6,21,90.69,0,0,,0,0,17.6,5.8,169.9,1015,49.1,24.1,0.4,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T07:00:00,23.4,23.4,21.3,88.01,0,0,,0,0,19.1,5.4,168.7,1015,26.9,24.1,84.4,0.3,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T08:00:00,25,25,20.7,77.05,0,0,,0,0,19.4,5.4,165.2,1015,14.3,24.1,254.8,0.9,3,0,Clear,clear-day,
"Pemalang, Indonesia",2026-06-08T09:00:00,26.5,26.5,20.4,69.2,0,0,,0,0,19.4,5.4,152.6,1015,27.1,24.1,468.7,1.7,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T10:00:00,27.3,28.8,20.2,65.21,0,0,,0,0,18.4,4.7,141,1015,51.8,24.1,636.6,2.3,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T11:00:00,28.3,30.1,20.4,62.28,0,0,,0,0,16.6,4,126.9,1014,68.3,24.1,659.3,2.4,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T12:00:00,28.7,30.8,20.8,62.36,0,0,,0,0,16.2,3.2,116.8,1013,79.9,24.1,699.9,2.5,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T13:00:00,29.1,31.1,20.5,59.82,0,0,,0,0,15.8,2.2,78.9,1012,56.1,24.1,696.6,2.5,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T14:00:00,28.9,30.7,20.3,59.77,0,0,,0,0,20.5,2.5,34,1012,46.8,24.1,619.3,2.2,6,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T15:00:00,28.5,30.5,20.8,63.09,0,0,,0,0,21.6,2.5,24.1,1012,43.6,24.1,503.4,1.8,5,10,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-08T16:00:00,28,30.1,21.2,66.57,0,0,,0,0,21.2,1.8,45.5,1012,9.3,24.1,325,1.2,3,10,Clear,clear-day,
"Pemalang, Indonesia",2026-06-08T17:00:00,26.6,26.6,22.5,78.24,0,0,,0,0,19.8,1.8,358.9,1013,18.1,24.1,162.9,0.6,2,10,Clear,clear-day,
"Pemalang, Indonesia",2026-06-08T18:00:00,26,26,22.7,82.05,0,0,,0,0,14.8,0.7,170.8,1013,14.7,24.1,13.9,0.1,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-08T19:00:00,26,26,22.8,82.55,0,0,,0,0,13.3,2.5,140.5,1013,11.9,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-08T20:00:00,25.6,25.6,23,85.57,0,0,,0,0,11.9,4,145.8,1014,6.6,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-08T21:00:00,25.6,25.6,23.1,86.08,0,0,,0,0,13.3,4.3,158.2,1014,6.5,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-08T22:00:00,24.9,24.9,22.9,88.67,0,0,,0,0,14.4,4.7,165.8,1014,6.9,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-08T23:00:00,24.6,24.6,22.8,89.73,0,0,,0,0,14.8,4.3,168.8,1014,8,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-09T00:00:00,24.4,24.4,22.8,90.81,0,0,,0,0,14.4,4.7,171.8,1014,11.7,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-09T01:00:00,24.2,24.2,22.6,90.79,0,0,,0,0,14,4.3,168.2,1014,17.4,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-09T02:00:00,23.4,23.4,21.7,90.19,0,0,,0,0,15.5,5,169.2,1013,18.2,24.1,0,0,0,0,Clear,clear-night,
"Pemalang, Indonesia",2026-06-09T03:00:00,23,23,21.4,90.71,0,0,,0,0,15.5,5.4,171.3,1013,21.4,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-09T04:00:00,23.1,23.1,21.4,90.17,0,0,,0,0,16.2,5.4,173.4,1013,38.6,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-09T05:00:00,23.1,23.1,21,87.98,0,0,,0,0,16.6,6.1,175.5,1013,57.3,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-09T06:00:00,23.2,23.2,21.1,87.99,0,0,,0,0,17.6,5.8,172.2,1014,31.8,24.1,0.4,0,0,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T07:00:00,24.1,24.1,21.5,85.41,0,0,,0,0,18.7,6.1,168,1014,23,24.1,90.4,0.3,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T08:00:00,25.3,25.3,20.4,74.3,0,0,,0,0,18,5.4,154,1015,36,24.1,303.2,1.1,3,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T09:00:00,26.7,26.7,20,66.72,0,0,,0,0,16.9,4.3,130.9,1015,37.2,24.1,515.8,1.9,5,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T10:00:00,27.8,29.4,20,62.55,0,0,,0,0,16.6,3.6,110.3,1014,63.2,24.1,687.6,2.5,7,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T11:00:00,28.4,30.3,20.5,62.3,0,0,,0,0,16.6,2.9,96.4,1013,73.3,24.1,798,2.9,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T12:00:00,28.6,30.7,20.8,62.73,0,0,,0,0,16.2,1.4,96.4,1012,86.7,24.1,841.9,3,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T13:00:00,29.3,31.8,21.2,61.73,0,0,,0,0,16.2,0.7,45.5,1011,41.3,24.1,845.3,3,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T14:00:00,28.9,31.3,21.3,63.57,0,0,,0,0,16.6,0.4,344.6,1011,55.2,24.1,753.6,2.7,8,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T15:00:00,28.6,31,21.4,65.08,0,0,,0,0,19.4,3.2,1.1,1010,50.5,24.1,551.7,2,6,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T16:00:00,27.9,30.3,21.8,69.47,0,0,,0,0,22.3,4,9.9,1010,59.6,24.1,377.2,1.4,4,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T17:00:00,27.4,29.7,22,72.41,0,0,,0,0,22,2.2,13.3,1011,79.1,24.1,141.4,0.5,1,0,Partially cloudy,partly-cloudy-day,
"Pemalang, Indonesia",2026-06-09T18:00:00,26.2,26.2,23,82.58,0,0,,0,0,18.7,0.4,112.6,1012,47.1,24.1,11.1,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-09T19:00:00,26,26,22.5,81.06,0,0,,0,0,15.5,0.4,120.8,1012,43.5,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
"Pemalang, Indonesia",2026-06-09T20:00:00,26.2,26.2,22.8,81.58,0,0,,0,0,13.3,1.1,170.8,1013,54,24.1,0,0,0,0,Partially cloudy,partly-cloudy-night,
